design_id,applicationNumber,registrationNumber,articleName,LCCode,image_id,image_url,image_local_path,source_json,modality,id
3020000029918-09-01,3020000029918,3002772460000,화장품 용기,09-01,3020000029918-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a118ade17c41ebb3b7d90feb50088e375d,img/3020000029918-09-01__3020000029918-05.JPG,2000_json/3020000029918-05.json,image+text,3020000029918-09-01::3020000029918-05
3020000029918-09-01,3020000029918,3002772460000,화장품 용기,09-01,3020000029918-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a118ade17c41ebb3b796cc80f9e8f39506,img/3020000029918-09-01__3020000029918-06.JPG,2000_json/3020000029918-06.json,image+text,3020000029918-09-01::3020000029918-06
3020000029918-09-01,3020000029918,3002772460000,화장품 용기,09-01,3020000029918-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a118ade17c41ebb3b7eb089b04ae038ab3,img/3020000029918-09-01__3020000029918-07.JPG,2000_json/3020000029918-07.json,image+text,3020000029918-09-01::3020000029918-07
3020000029919-09-01,3020000029919,3002772470000,화장품 용기,09-01,3020000029919-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a1b9d33cb8e90205882f8f6e7a7d8ef0e1,img/3020000029919-09-01__3020000029919-01.JPG,2000_json/3020000029919-01.json,image+text,3020000029919-09-01::3020000029919-01
3020000029919-09-01,3020000029919,3002772470000,화장품 용기,09-01,3020000029919-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a1b9d33cb8e9020588f74d6fc8da8bb334,img/3020000029919-09-01__3020000029919-02.JPG,2000_json/3020000029919-02.json,image+text,3020000029919-09-01::3020000029919-02
3020000029919-09-01,3020000029919,3002772470000,화장품 용기,09-01,3020000029919-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a1b9d33cb8e9020588ed6a0d68e3ec1d79,img/3020000029919-09-01__3020000029919-03.JPG,2000_json/3020000029919-03.json,image+text,3020000029919-09-01::3020000029919-03
3020000029919-09-01,3020000029919,3002772470000,화장품 용기,09-01,3020000029919-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a1b9d33cb8e902058879f6e5504bb4af0b,img/3020000029919-09-01__3020000029919-04.JPG,2000_json/3020000029919-04.json,image+text,3020000029919-09-01::3020000029919-04
3020000029919-09-01,3020000029919,3002772470000,화장품 용기,09-01,3020000029919-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a1b9d33cb8e902058884923eb40ee2ed49,img/3020000029919-09-01__3020000029919-05.JPG,2000_json/3020000029919-05.json,image+text,3020000029919-09-01::3020000029919-05
3020000029919-09-01,3020000029919,3002772470000,화장품 용기,09-01,3020000029919-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a1b9d33cb8e9020588972bf987418af0da,img/3020000029919-09-01__3020000029919-06.JPG,2000_json/3020000029919-06.json,image+text,3020000029919-09-01::3020000029919-06
3020000029919-09-01,3020000029919,3002772470000,화장품 용기,09-01,3020000029919-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2f0b8046f71cf13a1b9d33cb8e90205880be227493e8963bb,img/3020000029919-09-01__3020000029919-07.JPG,2000_json/3020000029919-07.json,image+text,3020000029919-09-01::3020000029919-07
3020000029979-09-01,3020000029979,3002746230000,포장용 병,09-01,3020000029979-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2aac602e829ef0eb5fcbe91527496863fefdc6855db63ef99,img/3020000029979-09-01__3020000029979-01.JPG,2000_json/3020000029979-01.json,image+text,3020000029979-09-01::3020000029979-01
3020000029979-09-01,3020000029979,3002746230000,포장용 병,09-01,3020000029979-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2aac602e829ef0eb5fcbe91527496863fca44df1ba3dcf60d,img/3020000029979-09-01__3020000029979-02.JPG,2000_json/3020000029979-02.json,image+text,3020000029979-09-01::3020000029979-02
3020000029979-09-01,3020000029979,3002746230000,포장용 병,09-01,3020000029979-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2aac602e829ef0eb5fcbe91527496863fb882a327cc8557f1,img/3020000029979-09-01__3020000029979-03.JPG,2000_json/3020000029979-03.json,image+text,3020000029979-09-01::3020000029979-03
3020000029979-09-01,3020000029979,3002746230000,포장용 병,09-01,3020000029979-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2aac602e829ef0eb5fcbe91527496863f76f335df1de10493,img/3020000029979-09-01__3020000029979-04.JPG,2000_json/3020000029979-04.json,image+text,3020000029979-09-01::3020000029979-04
3020000029979-09-01,3020000029979,3002746230000,포장용 병,09-01,3020000029979-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2aac602e829ef0eb5fcbe91527496863fffc98f42da2fa799,img/3020000029979-09-01__3020000029979-05.JPG,2000_json/3020000029979-05.json,image+text,3020000029979-09-01::3020000029979-05
3020000029979-09-01,3020000029979,3002746230000,포장용 병,09-01,3020000029979-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2aac602e829ef0eb5fcbe91527496863f348318f81c8fd138,img/3020000029979-09-01__3020000029979-06.JPG,2000_json/3020000029979-06.json,image+text,3020000029979-09-01::3020000029979-06
3020000029979-09-01,3020000029979,3002746230000,포장용 병,09-01,3020000029979-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2aac602e829ef0eb5fcbe91527496863f29d67d7c84548ec6,img/3020000029979-09-01__3020000029979-07.JPG,2000_json/3020000029979-07.json,image+text,3020000029979-09-01::3020000029979-07
3020000030008-09-01,3020000030008,3002809950000,포장용 술병,09-01,3020000030008-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0672c1f955478a2c8edc8866b796d29a6383888db77e3c59f,img/3020000030008-09-01__3020000030008-01.JPG,2000_json/3020000030008-01.json,image+text,3020000030008-09-01::3020000030008-01
3020000030008-09-01,3020000030008,3002809950000,포장용 술병,09-01,3020000030008-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0672c1f955478a2c8edc8866b796d29a60074168be9bccff5,img/3020000030008-09-01__3020000030008-02.JPG,2000_json/3020000030008-02.json,image+text,3020000030008-09-01::3020000030008-02
3020000030008-09-01,3020000030008,3002809950000,포장용 술병,09-01,3020000030008-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0672c1f955478a2c8edc8866b796d29a6bb650dbd8e80ec2b,img/3020000030008-09-01__3020000030008-03.JPG,2000_json/3020000030008-03.json,image+text,3020000030008-09-01::3020000030008-03
3020000030008-09-01,3020000030008,3002809950000,포장용 술병,09-01,3020000030008-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0672c1f955478a2c8edc8866b796d29a65886fc9ae6578234,img/3020000030008-09-01__3020000030008-04.JPG,2000_json/3020000030008-04.json,image+text,3020000030008-09-01::3020000030008-04
3020000030008-09-01,3020000030008,3002809950000,포장용 술병,09-01,3020000030008-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0672c1f955478a2c8edc8866b796d29a65fb2094b849e67cb,img/3020000030008-09-01__3020000030008-05.JPG,2000_json/3020000030008-05.json,image+text,3020000030008-09-01::3020000030008-05
3020000030008-09-01,3020000030008,3002809950000,포장용 술병,09-01,3020000030008-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0672c1f955478a2c8edc8866b796d29a604c493d52bc109e0,img/3020000030008-09-01__3020000030008-06.JPG,2000_json/3020000030008-06.json,image+text,3020000030008-09-01::3020000030008-06
3020000030008-09-01,3020000030008,3002809950000,포장용 술병,09-01,3020000030008-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0672c1f955478a2c8edc8866b796d29a66eb0e1aae3d9f760,img/3020000030008-09-01__3020000030008-07.JPG,2000_json/3020000030008-07.json,image+text,3020000030008-09-01::3020000030008-07
3020000030132-09-01,3020000030132,3002812000000,포장용 용기,09-01,3020000030132-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e09473cab83423dc22cdeb0515d7960d0ed66a95fcedc784b4,img/3020000030132-09-01__3020000030132-01.JPG,2000_json/3020000030132-01.json,image+text,3020000030132-09-01::3020000030132-01
3020000030132-09-01,3020000030132,3002812000000,포장용 용기,09-01,3020000030132-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e09473cab83423dc22cdeb0515d7960d0e358e2f8c2488cb76,img/3020000030132-09-01__3020000030132-02.JPG,2000_json/3020000030132-02.json,image+text,3020000030132-09-01::3020000030132-02
3020000030132-09-01,3020000030132,3002812000000,포장용 용기,09-01,3020000030132-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e09473cab83423dc22cdeb0515d7960d0eecadddde7cbe7828,img/3020000030132-09-01__3020000030132-03.JPG,2000_json/3020000030132-03.json,image+text,3020000030132-09-01::3020000030132-03
3020000030132-09-01,3020000030132,3002812000000,포장용 용기,09-01,3020000030132-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e09473cab83423dc22cdeb0515d7960d0ee6c0e02c22406936,img/3020000030132-09-01__3020000030132-04.JPG,2000_json/3020000030132-04.json,image+text,3020000030132-09-01::3020000030132-04
3020000030132-09-01,3020000030132,3002812000000,포장용 용기,09-01,3020000030132-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e09473cab83423dc22cdeb0515d7960d0e56e54a62d668a161,img/3020000030132-09-01__3020000030132-05.JPG,2000_json/3020000030132-05.json,image+text,3020000030132-09-01::3020000030132-05
3020000030132-09-01,3020000030132,3002812000000,포장용 용기,09-01,3020000030132-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e09473cab83423dc22cdeb0515d7960d0eb0cf137a0c02396f,img/3020000030132-09-01__3020000030132-06.JPG,2000_json/3020000030132-06.json,image+text,3020000030132-09-01::3020000030132-06
3020000030132-09-01,3020000030132,3002812000000,포장용 용기,09-01,3020000030132-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e09473cab83423dc22cdeb0515d7960d0eaefd11ba7a822876,img/3020000030132-09-01__3020000030132-07.JPG,2000_json/3020000030132-07.json,image+text,3020000030132-09-01::3020000030132-07
3020000030342-09-01,3020000030342,3002772480000,화장품 용기,09-01,3020000030342-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe34aae12fced3042638b836effb7d6dfd5,img/3020000030342-09-01__3020000030342-01.JPG,2000_json/3020000030342-01.json,image+text,3020000030342-09-01::3020000030342-01
3020000030342-09-01,3020000030342,3002772480000,화장품 용기,09-01,3020000030342-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe34aae12fced304263cfb8c540f55bdc27,img/3020000030342-09-01__3020000030342-02.JPG,2000_json/3020000030342-02.json,image+text,3020000030342-09-01::3020000030342-02
3020000030342-09-01,3020000030342,3002772480000,화장품 용기,09-01,3020000030342-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe34aae12fced30426366eca61b975ed6c6,img/3020000030342-09-01__3020000030342-03.JPG,2000_json/3020000030342-03.json,image+text,3020000030342-09-01::3020000030342-03
3020000030342-09-01,3020000030342,3002772480000,화장품 용기,09-01,3020000030342-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe34aae12fced3042634d23c4a69989b8c1,img/3020000030342-09-01__3020000030342-04.JPG,2000_json/3020000030342-04.json,image+text,3020000030342-09-01::3020000030342-04
3020000030342-09-01,3020000030342,3002772480000,화장품 용기,09-01,3020000030342-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe34aae12fced304263a844fafe40ee3db1,img/3020000030342-09-01__3020000030342-05.JPG,2000_json/3020000030342-05.json,image+text,3020000030342-09-01::3020000030342-05
3020000030342-09-01,3020000030342,3002772480000,화장품 용기,09-01,3020000030342-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe34aae12fced3042637aa1ff25d78178f1,img/3020000030342-09-01__3020000030342-06.JPG,2000_json/3020000030342-06.json,image+text,3020000030342-09-01::3020000030342-06
3020000030342-09-01,3020000030342,3002772480000,화장품 용기,09-01,3020000030342-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe34aae12fced3042636306cfbe6bddd20b,img/3020000030342-09-01__3020000030342-07.JPG,2000_json/3020000030342-07.json,image+text,3020000030342-09-01::3020000030342-07
3020000030343-09-01,3020000030343,3002772490000,화장품 용기,09-01,3020000030343-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe30c9e2e3fef628cce073ab81ae273a20b,img/3020000030343-09-01__3020000030343-01.JPG,2000_json/3020000030343-01.json,image+text,3020000030343-09-01::3020000030343-01
3020000030343-09-01,3020000030343,3002772490000,화장품 용기,09-01,3020000030343-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe30c9e2e3fef628cce0eb803d3eef33645,img/3020000030343-09-01__3020000030343-02.JPG,2000_json/3020000030343-02.json,image+text,3020000030343-09-01::3020000030343-02
3020000030343-09-01,3020000030343,3002772490000,화장품 용기,09-01,3020000030343-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe30c9e2e3fef628cce068529ab2db959e4,img/3020000030343-09-01__3020000030343-03.JPG,2000_json/3020000030343-03.json,image+text,3020000030343-09-01::3020000030343-03
3020000030343-09-01,3020000030343,3002772490000,화장품 용기,09-01,3020000030343-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe30c9e2e3fef628cce2055583b9e5f484e,img/3020000030343-09-01__3020000030343-04.JPG,2000_json/3020000030343-04.json,image+text,3020000030343-09-01::3020000030343-04
3020000030343-09-01,3020000030343,3002772490000,화장품 용기,09-01,3020000030343-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe30c9e2e3fef628ccec55250cd67f97a3a,img/3020000030343-09-01__3020000030343-05.JPG,2000_json/3020000030343-05.json,image+text,3020000030343-09-01::3020000030343-05
3020000030343-09-01,3020000030343,3002772490000,화장품 용기,09-01,3020000030343-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe30c9e2e3fef628cce19d82a5eb6357ffe,img/3020000030343-09-01__3020000030343-06.JPG,2000_json/3020000030343-06.json,image+text,3020000030343-09-01::3020000030343-06
3020000030343-09-01,3020000030343,3002772490000,화장품 용기,09-01,3020000030343-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe30c9e2e3fef628cceada9977b9bdc8e70,img/3020000030343-09-01__3020000030343-07.JPG,2000_json/3020000030343-07.json,image+text,3020000030343-09-01::3020000030343-07
3020000030347-09-01,3020000030347,3002771140000,포장용 용기,09-01,3020000030347-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe33d0e3feb2ecc5d1451be5bb114ee75ed,img/3020000030347-09-01__3020000030347-01.JPG,2000_json/3020000030347-01.json,image+text,3020000030347-09-01::3020000030347-01
3020000030347-09-01,3020000030347,3002771140000,포장용 용기,09-01,3020000030347-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe33d0e3feb2ecc5d14feae97bb0b07f519,img/3020000030347-09-01__3020000030347-02.JPG,2000_json/3020000030347-02.json,image+text,3020000030347-09-01::3020000030347-02
3020000030347-09-01,3020000030347,3002771140000,포장용 용기,09-01,3020000030347-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe33d0e3feb2ecc5d14f072e9fee2be2a0b,img/3020000030347-09-01__3020000030347-03.JPG,2000_json/3020000030347-03.json,image+text,3020000030347-09-01::3020000030347-03
3020000030347-09-01,3020000030347,3002771140000,포장용 용기,09-01,3020000030347-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe33d0e3feb2ecc5d14bf6b37c287e8d1c3,img/3020000030347-09-01__3020000030347-04.JPG,2000_json/3020000030347-04.json,image+text,3020000030347-09-01::3020000030347-04
3020000030347-09-01,3020000030347,3002771140000,포장용 용기,09-01,3020000030347-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe33d0e3feb2ecc5d148df1b8ba34729f1d,img/3020000030347-09-01__3020000030347-05.JPG,2000_json/3020000030347-05.json,image+text,3020000030347-09-01::3020000030347-05
3020000030347-09-01,3020000030347,3002771140000,포장용 용기,09-01,3020000030347-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe33d0e3feb2ecc5d1454e3d9d5b24538b8,img/3020000030347-09-01__3020000030347-06.JPG,2000_json/3020000030347-06.json,image+text,3020000030347-09-01::3020000030347-06
3020000030347-09-01,3020000030347,3002771140000,포장용 용기,09-01,3020000030347-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e003a10973d6bdbbe33d0e3feb2ecc5d149006f53915ba0971,img/3020000030347-09-01__3020000030347-07.JPG,2000_json/3020000030347-07.json,image+text,3020000030347-09-01::3020000030347-07
3020000030582-09-01,3020000030582,3002746240000,포장용 병,09-01,3020000030582-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2eb9a298519366ee2744d5cccd513e71c3,img/3020000030582-09-01__3020000030582-01.JPG,2000_json/3020000030582-01.json,image+text,3020000030582-09-01::3020000030582-01
3020000030582-09-01,3020000030582,3002746240000,포장용 병,09-01,3020000030582-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2eb9a298519366ee27298f632fae56387b,img/3020000030582-09-01__3020000030582-02.JPG,2000_json/3020000030582-02.json,image+text,3020000030582-09-01::3020000030582-02
3020000030582-09-01,3020000030582,3002746240000,포장용 병,09-01,3020000030582-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2eb9a298519366ee27079dd03307debf1c,img/3020000030582-09-01__3020000030582-03.JPG,2000_json/3020000030582-03.json,image+text,3020000030582-09-01::3020000030582-03
3020000030582-09-01,3020000030582,3002746240000,포장용 병,09-01,3020000030582-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2eb9a298519366ee27e2b2d4fdd3a1e56a,img/3020000030582-09-01__3020000030582-04.JPG,2000_json/3020000030582-04.json,image+text,3020000030582-09-01::3020000030582-04
3020000030582-09-01,3020000030582,3002746240000,포장용 병,09-01,3020000030582-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2eb9a298519366ee2718125f23579f039d,img/3020000030582-09-01__3020000030582-05.JPG,2000_json/3020000030582-05.json,image+text,3020000030582-09-01::3020000030582-05
3020000030582-09-01,3020000030582,3002746240000,포장용 병,09-01,3020000030582-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2eb9a298519366ee27a24fa8e8289f8fa9,img/3020000030582-09-01__3020000030582-06.JPG,2000_json/3020000030582-06.json,image+text,3020000030582-09-01::3020000030582-06
3020000030582-09-01,3020000030582,3002746240000,포장용 병,09-01,3020000030582-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2eb9a298519366ee277c76375b7e78526a,img/3020000030582-09-01__3020000030582-07.JPG,2000_json/3020000030582-07.json,image+text,3020000030582-09-01::3020000030582-07
3020000030583-09-01,3020000030583,3002746250000,포장용 병,09-01,3020000030583-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2e16ecd0e8ec6a78dbdf2bc5aa737658d2,img/3020000030583-09-01__3020000030583-01.JPG,2000_json/3020000030583-01.json,image+text,3020000030583-09-01::3020000030583-01
3020000030583-09-01,3020000030583,3002746250000,포장용 병,09-01,3020000030583-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2e16ecd0e8ec6a78db4162bc7feeaaa061,img/3020000030583-09-01__3020000030583-02.JPG,2000_json/3020000030583-02.json,image+text,3020000030583-09-01::3020000030583-02
3020000030583-09-01,3020000030583,3002746250000,포장용 병,09-01,3020000030583-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2e16ecd0e8ec6a78db0956e0f39c2fb221,img/3020000030583-09-01__3020000030583-03.JPG,2000_json/3020000030583-03.json,image+text,3020000030583-09-01::3020000030583-03
3020000030583-09-01,3020000030583,3002746250000,포장용 병,09-01,3020000030583-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2e16ecd0e8ec6a78db3006c47f8103bdca,img/3020000030583-09-01__3020000030583-04.JPG,2000_json/3020000030583-04.json,image+text,3020000030583-09-01::3020000030583-04
3020000030583-09-01,3020000030583,3002746250000,포장용 병,09-01,3020000030583-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2e16ecd0e8ec6a78dbbd444e0c3fa6a9a2,img/3020000030583-09-01__3020000030583-05.JPG,2000_json/3020000030583-05.json,image+text,3020000030583-09-01::3020000030583-05
3020000030583-09-01,3020000030583,3002746250000,포장용 병,09-01,3020000030583-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2e16ecd0e8ec6a78dbffa7449944641bc9,img/3020000030583-09-01__3020000030583-06.JPG,2000_json/3020000030583-06.json,image+text,3020000030583-09-01::3020000030583-06
3020000030583-09-01,3020000030583,3002746250000,포장용 병,09-01,3020000030583-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2e16ecd0e8ec6a78db3ce25816fa0176eb,img/3020000030583-09-01__3020000030583-07.JPG,2000_json/3020000030583-07.json,image+text,3020000030583-09-01::3020000030583-07
